scenario_id,detector,view,block,sigma,direction,status,fa_raw_100,fa_conf_100,t_fault,t_clean,alarm_advance,latency,latency_raw,penalized_delay,pre_onset_fpr,had_pre_onset_alarm,operational_success,conditional_success
C_add_temp4_ramp15_0p5_neg_u11,t2_xs,comparison,C,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_neg_u11,t2_xsw,native,C,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_neg_u11,t2_xsw,comparison,C,0.5,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_neg_u11,t2_regime,native,C,0.5,-1,miss,,,,,,,17,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_neg_u11,t2_regime,comparison,C,0.5,-1,miss,,,,,,,18,32,0.0,False,False,False
C_add_temp4_ramp15_0p5_neg_u11,spe_xs,native,C,0.5,-1,clean_detected,,,35,,25,8,7,8,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,spe_xs,comparison,C,0.5,-1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,spe_xsw,native,C,0.5,-1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,spe_xsw,comparison,C,0.5,-1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,spe_regime,native,C,0.5,-1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
C_add_temp4_ramp15_0p5_neg_u11,spe_regime,comparison,C,0.5,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,cusum_xs,native,C,1.0,1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,cusum_xs,comparison,C,1.0,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,cusum_xsw,native,C,1.0,1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,cusum_xsw,comparison,C,1.0,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,cusum_regime,native,C,1.0,1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,cusum_regime,comparison,C,1.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,t2_xs,native,C,1.0,1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_1_pos_u11,t2_xs,comparison,C,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
C_add_temp4_ramp15_1_pos_u11,t2_xsw,native,C,1.0,1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_1_pos_u11,t2_xsw,comparison,C,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
C_add_temp4_ramp15_1_pos_u11,t2_regime,native,C,1.0,1,clean_detected,,,35,,25,8,7,8,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,t2_regime,comparison,C,1.0,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,spe_xs,native,C,1.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,spe_xs,comparison,C,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,spe_xsw,native,C,1.0,1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,spe_xsw,comparison,C,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,spe_regime,native,C,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
C_add_temp4_ramp15_1_pos_u11,spe_regime,comparison,C,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,cusum_xs,native,C,1.0,-1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,cusum_xs,comparison,C,1.0,-1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,cusum_xsw,native,C,1.0,-1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,cusum_xsw,comparison,C,1.0,-1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,cusum_regime,native,C,1.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,cusum_regime,comparison,C,1.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,t2_xs,native,C,1.0,-1,miss,,,,,,,10,32,0.0,False,False,False
C_add_temp4_ramp15_1_neg_u11,t2_xs,comparison,C,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_1_neg_u11,t2_xsw,native,C,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_1_neg_u11,t2_xsw,comparison,C,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_1_neg_u11,t2_regime,native,C,1.0,-1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,t2_regime,comparison,C,1.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,spe_xs,native,C,1.0,-1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,spe_xs,comparison,C,1.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,spe_xsw,native,C,1.0,-1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,spe_xsw,comparison,C,1.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,spe_regime,native,C,1.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
C_add_temp4_ramp15_1_neg_u11,spe_regime,comparison,C,1.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,cusum_xs,native,C,2.0,1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,cusum_xs,comparison,C,2.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,cusum_xsw,native,C,2.0,1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,cusum_xsw,comparison,C,2.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,cusum_regime,native,C,2.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,cusum_regime,comparison,C,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,t2_xs,native,C,2.0,1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_2_pos_u11,t2_xs,comparison,C,2.0,1,miss,,,,,,,3,32,0.0,False,False,False
C_add_temp4_ramp15_2_pos_u11,t2_xsw,native,C,2.0,1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_2_pos_u11,t2_xsw,comparison,C,2.0,1,miss,,,,,,,3,32,0.0,False,False,False
C_add_temp4_ramp15_2_pos_u11,t2_regime,native,C,2.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,t2_regime,comparison,C,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,spe_xs,native,C,2.0,1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,spe_xs,comparison,C,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,spe_xsw,native,C,2.0,1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,spe_xsw,comparison,C,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,spe_regime,native,C,2.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
C_add_temp4_ramp15_2_pos_u11,spe_regime,comparison,C,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,cusum_xs,native,C,2.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,cusum_xs,comparison,C,2.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,cusum_xsw,native,C,2.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,cusum_xsw,comparison,C,2.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,cusum_regime,native,C,2.0,-1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,cusum_regime,comparison,C,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,t2_xs,native,C,2.0,-1,miss,,,,,,,8,32,0.0,False,False,False
C_add_temp4_ramp15_2_neg_u11,t2_xs,comparison,C,2.0,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_2_neg_u11,t2_xsw,native,C,2.0,-1,miss,,,,,,,8,32,0.0,False,False,False
C_add_temp4_ramp15_2_neg_u11,t2_xsw,comparison,C,2.0,-1,miss,,,,,,,,32,0.0,False,False,False
C_add_temp4_ramp15_2_neg_u11,t2_regime,native,C,2.0,-1,clean_detected,,,32,,28,5,4,5,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,t2_regime,comparison,C,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,spe_xs,native,C,2.0,-1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,spe_xs,comparison,C,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,spe_xsw,native,C,2.0,-1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,spe_xsw,comparison,C,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,spe_regime,native,C,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
C_add_temp4_ramp15_2_neg_u11,spe_regime,comparison,C,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,cusum_xs,native,D,1.0,1,clean_detected,,,42,,18,15,14,15,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,cusum_xs,comparison,D,1.0,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,cusum_xsw,native,D,1.0,1,clean_detected,,,42,,18,15,14,15,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,cusum_xsw,comparison,D,1.0,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,cusum_regime,native,D,1.0,1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,cusum_regime,comparison,D,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,t2_xs,native,D,1.0,1,miss,,,,,,,17,32,0.0,False,False,False
D_pc1_ramp15_a1_pos_u11,t2_xs,comparison,D,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
D_pc1_ramp15_a1_pos_u11,t2_xsw,native,D,1.0,1,miss,,,,,,,17,32,0.0,False,False,False
D_pc1_ramp15_a1_pos_u11,t2_xsw,comparison,D,1.0,1,miss,,,,,,,3,32,0.0,False,False,False
D_pc1_ramp15_a1_pos_u11,t2_regime,native,D,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,t2_regime,comparison,D,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,spe_xs,native,D,1.0,1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a1_pos_u11,spe_xs,comparison,D,1.0,1,miss,,,,,,,30,32,0.0,False,False,False
D_pc1_ramp15_a1_pos_u11,spe_xsw,native,D,1.0,1,clean_detected,,,58,,2,31,30,31,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,spe_xsw,comparison,D,1.0,1,miss,,,,,,,30,32,0.0,False,False,False
D_pc1_ramp15_a1_pos_u11,spe_regime,native,D,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a1_pos_u11,spe_regime,comparison,D,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,cusum_xs,native,D,1.0,-1,clean_detected,,,59,,1,32,31,32,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,cusum_xs,comparison,D,1.0,-1,clean_detected,,,57,,3,30,27,30,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,cusum_xsw,native,D,1.0,-1,clean_detected,,,59,,1,32,31,32,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,cusum_xsw,comparison,D,1.0,-1,clean_detected,,,57,,3,30,27,30,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,cusum_regime,native,D,1.0,-1,clean_detected,,,30,,30,3,2,3,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,cusum_regime,comparison,D,1.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,t2_xs,native,D,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a1_neg_u11,t2_xs,comparison,D,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a1_neg_u11,t2_xsw,native,D,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a1_neg_u11,t2_xsw,comparison,D,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a1_neg_u11,t2_regime,native,D,1.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,t2_regime,comparison,D,1.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,spe_xs,native,D,1.0,-1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a1_neg_u11,spe_xs,comparison,D,1.0,-1,miss,,,,,,,30,32,0.0,False,False,False
D_pc1_ramp15_a1_neg_u11,spe_xsw,native,D,1.0,-1,clean_detected,,,57,,3,30,29,30,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,spe_xsw,comparison,D,1.0,-1,clean_detected,,,57,,3,30,27,30,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,spe_regime,native,D,1.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a1_neg_u11,spe_regime,comparison,D,1.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,cusum_xs,native,D,2.0,1,clean_detected,,,38,,22,11,10,11,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,cusum_xs,comparison,D,2.0,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,cusum_xsw,native,D,2.0,1,clean_detected,,,38,,22,11,10,11,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,cusum_xsw,comparison,D,2.0,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,cusum_regime,native,D,2.0,1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,cusum_regime,comparison,D,2.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,t2_xs,native,D,2.0,1,miss,,,,,,,8,32,0.0,False,False,False
D_pc1_ramp15_a2_pos_u11,t2_xs,comparison,D,2.0,1,miss,,,,,,,3,32,0.0,False,False,False
D_pc1_ramp15_a2_pos_u11,t2_xsw,native,D,2.0,1,miss,,,,,,,10,32,0.0,False,False,False
D_pc1_ramp15_a2_pos_u11,t2_xsw,comparison,D,2.0,1,miss,,,,,,,3,32,0.0,False,False,False
D_pc1_ramp15_a2_pos_u11,t2_regime,native,D,2.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,t2_regime,comparison,D,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,spe_xs,native,D,2.0,1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a2_pos_u11,spe_xs,comparison,D,2.0,1,miss,,,,,,,30,32,0.0,False,False,False
D_pc1_ramp15_a2_pos_u11,spe_xsw,native,D,2.0,1,clean_detected,,,40,,20,13,12,13,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,spe_xsw,comparison,D,2.0,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,spe_regime,native,D,2.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a2_pos_u11,spe_regime,comparison,D,2.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,cusum_xs,native,D,2.0,-1,clean_detected,,,47,,13,20,19,20,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,cusum_xs,comparison,D,2.0,-1,clean_detected,,,48,,12,21,18,21,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,cusum_xsw,native,D,2.0,-1,clean_detected,,,47,,13,20,19,20,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,cusum_xsw,comparison,D,2.0,-1,clean_detected,,,48,,12,21,18,21,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,cusum_regime,native,D,2.0,-1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,cusum_regime,comparison,D,2.0,-1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,t2_xs,native,D,2.0,-1,miss,,,,,,,15,32,0.0,False,False,False
D_pc1_ramp15_a2_neg_u11,t2_xs,comparison,D,2.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,t2_xsw,native,D,2.0,-1,miss,,,,,,,15,32,0.0,False,False,False
D_pc1_ramp15_a2_neg_u11,t2_xsw,comparison,D,2.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,t2_regime,native,D,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,t2_regime,comparison,D,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,spe_xs,native,D,2.0,-1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a2_neg_u11,spe_xs,comparison,D,2.0,-1,miss,,,,,,,30,32,0.0,False,False,False
D_pc1_ramp15_a2_neg_u11,spe_xsw,native,D,2.0,-1,clean_detected,,,41,,19,14,11,14,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,spe_xsw,comparison,D,2.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,spe_regime,native,D,2.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a2_neg_u11,spe_regime,comparison,D,2.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,cusum_xs,native,D,4.0,1,clean_detected,,,34,,26,7,6,7,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,cusum_xs,comparison,D,4.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,cusum_xsw,native,D,4.0,1,clean_detected,,,34,,26,7,6,7,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,cusum_xsw,comparison,D,4.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,cusum_regime,native,D,4.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,cusum_regime,comparison,D,4.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,t2_xs,native,D,4.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,t2_xs,comparison,D,4.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,t2_xsw,native,D,4.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,t2_xsw,comparison,D,4.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,t2_regime,native,D,4.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,t2_regime,comparison,D,4.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,spe_xs,native,D,4.0,1,miss,,,,,,,,32,0.0,False,False,False
D_pc1_ramp15_a4_pos_u11,spe_xs,comparison,D,4.0,1,miss,,,,,,,30,32,0.0,False,False,False
D_pc1_ramp15_a4_pos_u11,spe_xsw,native,D,4.0,1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,spe_xsw,comparison,D,4.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,spe_regime,native,D,4.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a4_pos_u11,spe_regime,comparison,D,4.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,cusum_xs,native,D,4.0,-1,clean_detected,,,40,,20,13,12,13,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,cusum_xs,comparison,D,4.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,cusum_xsw,native,D,4.0,-1,clean_detected,,,40,,20,13,12,13,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,cusum_xsw,comparison,D,4.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,cusum_regime,native,D,4.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,cusum_regime,comparison,D,4.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,t2_xs,native,D,4.0,-1,clean_detected,,,40,,20,13,12,13,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,t2_xs,comparison,D,4.0,-1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,t2_xsw,native,D,4.0,-1,clean_detected,,,43,,17,16,8,16,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,t2_xsw,comparison,D,4.0,-1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,t2_regime,native,D,4.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,t2_regime,comparison,D,4.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,spe_xs,native,D,4.0,-1,miss,,,,,,,32,32,0.0,False,False,False
D_pc1_ramp15_a4_neg_u11,spe_xs,comparison,D,4.0,-1,miss,,,,,,,30,32,0.0,False,False,False
D_pc1_ramp15_a4_neg_u11,spe_xsw,native,D,4.0,-1,clean_detected,,,33,,27,6,5,6,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,spe_xsw,comparison,D,4.0,-1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,spe_regime,native,D,4.0,-1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_pc1_ramp15_a4_neg_u11,spe_regime,comparison,D,4.0,-1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_all14_ramp15_1_pos_u11,cusum_xs,native,D,1.0,1,clean_detected,,,34,,26,7,6,7,0.0,False,True,True
D_all14_ramp15_1_pos_u11,cusum_xs,comparison,D,1.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
D_all14_ramp15_1_pos_u11,cusum_xsw,native,D,1.0,1,clean_detected,,,34,,26,7,6,7,0.0,False,True,True
D_all14_ramp15_1_pos_u11,cusum_xsw,comparison,D,1.0,1,clean_detected,,,36,,24,9,6,9,0.0,False,True,True
D_all14_ramp15_1_pos_u11,cusum_regime,native,D,1.0,1,clean_detected,,,29,,31,2,1,2,0.0,False,True,True
D_all14_ramp15_1_pos_u11,cusum_regime,comparison,D,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_all14_ramp15_1_pos_u11,t2_xs,native,D,1.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
D_all14_ramp15_1_pos_u11,t2_xs,comparison,D,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_all14_ramp15_1_pos_u11,t2_xsw,native,D,1.0,1,clean_detected,,,31,,29,4,3,4,0.0,False,True,True
D_all14_ramp15_1_pos_u11,t2_xsw,comparison,D,1.0,1,clean_detected,,,33,,27,6,3,6,0.0,False,True,True
D_all14_ramp15_1_pos_u11,t2_regime,native,D,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_all14_ramp15_1_pos_u11,t2_regime,comparison,D,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_all14_ramp15_1_pos_u11,spe_xs,native,D,1.0,1,clean_detected,,,40,,20,13,12,13,0.0,False,True,True
D_all14_ramp15_1_pos_u11,spe_xs,comparison,D,1.0,1,clean_detected,,,42,,18,15,12,15,0.0,False,True,True
D_all14_ramp15_1_pos_u11,spe_xsw,native,D,1.0,1,clean_detected,,,35,,25,8,7,8,0.0,False,True,True
D_all14_ramp15_1_pos_u11,spe_xsw,comparison,D,1.0,1,clean_detected,,,39,,21,12,9,12,0.0,False,True,True
D_all14_ramp15_1_pos_u11,spe_regime,native,D,1.0,1,clean_detected,,,28,,32,1,0,1,0.0,False,True,True
D_all14_ramp15_1_pos_u11,spe_regime,comparison,D,1.0,1,clean_detected,,,30,,30,3,0,3,0.0,False,True,True
D_all14_ramp15_1_neg_u11,cusum_xs,native,D,1.0,-1,clean_detected,,,36,,24,9,8,9,0.0,False,True,True
