unit,scenario_id,type,sensor,param,dir,timing_p,tau_s,T_u,n_after,delta_mean,delta_p50,delta_p95,delta_max,saturated,frac_gt_7.18,frac_gt_9.4,frac_gt_13.3,frac_gt_14.4
79,gain_T50_a0.5_pos_p0.8,gain,T50,0.5,pos,0.8,170,199,30,0.9519212086995442,0.6771714687347412,2.3610521316528303,2.7686614990234375,False,0.0,0.0,0.0,0.0
79,gain_T50_a1.0_neg_p0.2,gain,T50,1.0,neg,0.2,84,199,116,7.316943818125232,4.579319953918457,26.01534652709961,30.529983520507812,False,0.27586206896551724,0.25,0.1896551724137931,0.14655172413793102
79,gain_T50_a1.0_neg_p0.4,gain,T50,1.0,neg,0.4,113,199,87,3.5481717668730637,3.8488616943359375,7.203297424316408,8.736640930175781,False,0.05747126436781609,0.0,0.0,0.0
79,gain_T50_a1.0_neg_p0.6,gain,T50,1.0,neg,0.6,141,199,59,1.8961764351796295,0.9726338386535645,5.39353561401367,5.947330474853516,False,0.0,0.0,0.0,0.0
79,gain_T50_a1.0_neg_p0.8,gain,T50,1.0,neg,0.8,170,199,30,1.9855499903361002,1.4560377597808838,5.006851673126219,5.489475250244141,False,0.0,0.0,0.0,0.0
79,gain_T50_a1.0_pos_p0.2,gain,T50,1.0,pos,0.2,84,199,116,7.028011293246828,3.736705780029297,26.499256134033203,29.344100952148438,False,0.25,0.19827586206896552,0.16379310344827586,0.15517241379310345
79,gain_T50_a1.0_pos_p0.4,gain,T50,1.0,pos,0.4,113,199,87,3.7166959883152755,3.5218701362609863,7.702078437805178,15.563117980957031,False,0.06896551724137931,0.022988505747126436,0.011494252873563218,0.011494252873563218
79,gain_T50_a1.0_pos_p0.6,gain,T50,1.0,pos,0.6,141,199,59,1.9446487669217385,0.969573974609375,5.322170257568358,6.195600509643555,False,0.0,0.0,0.0,0.0
79,gain_T50_a1.0_pos_p0.8,gain,T50,1.0,pos,0.8,170,199,30,1.8107837200164796,1.341975212097168,4.623038578033445,5.122097015380859,False,0.0,0.0,0.0,0.0
79,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,neg,0.2,84,199,116,10.231052838522812,6.246553421020508,33.45352363586426,40.26463317871094,False,0.4482758620689655,0.3103448275862069,0.25,0.25
79,gain_T50_a1.5_neg_p0.4,gain,T50,1.5,neg,0.4,113,199,87,5.1896360276759355,5.555274963378906,10.179000854492188,12.187507629394531,False,0.3218390804597701,0.08045977011494253,0.0,0.0
79,gain_T50_a1.5_neg_p0.6,gain,T50,1.5,neg,0.6,141,199,59,2.8608389951414983,1.6370539665222168,7.8427482604980465,10.16758918762207,False,0.0847457627118644,0.01694915254237288,0.0,0.0
79,gain_T50_a1.5_neg_p0.8,gain,T50,1.5,neg,0.8,170,199,30,3.145775079727173,2.6267433166503906,7.3558596611022935,8.928926467895508,False,0.06666666666666667,0.0,0.0,0.0
79,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,pos,0.2,84,199,116,9.486051995178748,5.943817138671875,33.08626937866211,37.68195343017578,False,0.41379310344827586,0.27586206896551724,0.20689655172413793,0.19827586206896552
79,gain_T50_a1.5_pos_p0.4,gain,T50,1.5,pos,0.4,113,199,87,5.797462167411015,5.717990875244141,13.047607040405278,21.115501403808594,False,0.3563218390804598,0.21839080459770116,0.05747126436781609,0.034482758620689655
79,gain_T50_a1.5_pos_p0.6,gain,T50,1.5,pos,0.6,141,199,59,2.8896560345665883,1.3413810729980469,7.921063232421872,9.534090042114258,False,0.11864406779661017,0.01694915254237288,0.0,0.0
79,gain_T50_a1.5_pos_p0.8,gain,T50,1.5,pos,0.8,170,199,30,2.6189292430877686,1.9918134212493896,6.659645748138428,7.326143264770508,False,0.03333333333333333,0.0,0.0,0.0
79,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,neg,0.2,84,199,116,13.032500328688785,7.601316452026367,39.119351387023926,48.00883483886719,False,0.5517241379310345,0.4482758620689655,0.3017241379310345,0.29310344827586204
79,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,neg,0.4,113,199,87,6.994822003375525,7.1024017333984375,13.084622573852538,16.082202911376953,False,0.4942528735632184,0.3333333333333333,0.04597701149425287,0.04597701149425287
79,gain_T50_a2.0_neg_p0.6,gain,T50,2.0,neg,0.6,141,199,59,4.051794916896497,3.5921707153320312,9.797769737243652,15.036542892456055,False,0.1694915254237288,0.06779661016949153,0.01694915254237288,0.01694915254237288
79,gain_T50_a2.0_neg_p0.8,gain,T50,2.0,neg,0.8,170,199,30,4.872097142537435,4.264387130737305,9.407616043090819,13.208192825317383,False,0.23333333333333334,0.06666666666666667,0.0,0.0
79,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,pos,0.2,84,199,116,11.556860072859402,8.100178718566895,35.950544357299805,40.09271240234375,False,0.603448275862069,0.4224137931034483,0.2413793103448276,0.21551724137931033
79,gain_T50_a2.0_pos_p0.4,gain,T50,2.0,pos,0.4,113,199,87,8.019661656741437,7.090249538421631,19.99701690673828,28.472190856933594,False,0.4942528735632184,0.367816091954023,0.16091954022988506,0.12643678160919541
79,gain_T50_a2.0_pos_p0.6,gain,T50,2.0,pos,0.6,141,199,59,3.79233091968601,2.0081710815429688,10.432532501220702,12.567747116088867,False,0.2542372881355932,0.11864406779661017,0.0,0.0
79,gain_T50_a2.0_pos_p0.8,gain,T50,2.0,pos,0.8,170,199,30,3.341412321726481,2.582829713821411,8.844552516937254,9.17436408996582,False,0.16666666666666666,0.0,0.0,0.0
79,multiC_T24+T30+T50_a0.3_na_p0.2,multi_C,T24+T30+T50,0.3,na,0.2,84,199,116,5.259709526752603,3.849882125854492,15.861326217651367,20.463600158691406,False,0.2413793103448276,0.16379310344827586,0.06896551724137931,0.0603448275862069
79,multiC_T24+T30+T50_a0.3_na_p0.4,multi_C,T24+T30+T50,0.3,na,0.4,113,199,87,3.9682347144203622,2.9336814880371094,8.774568939208985,9.960914611816406,False,0.20689655172413793,0.022988505747126436,0.0,0.0
79,multiC_T24+T30+T50_a0.3_na_p0.6,multi_C,T24+T30+T50,0.3,na,0.6,141,199,59,3.0350642850843528,3.5415573120117188,5.40381622314453,6.015737533569336,False,0.0,0.0,0.0,0.0
79,multiC_T24+T30+T50_a0.3_na_p0.8,multi_C,T24+T30+T50,0.3,na,0.8,170,199,30,1.79750288327535,1.5562820434570312,3.6870258331298826,3.7007312774658203,False,0.0,0.0,0.0,0.0
79,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,na,0.2,84,199,116,8.841606662191193,6.421030044555664,26.46002197265625,30.483551025390625,False,0.4482758620689655,0.33620689655172414,0.19827586206896552,0.1810344827586207
79,multiC_T24+T30+T50_a0.5_na_p0.4,multi_C,T24+T30+T50,0.5,na,0.4,113,199,87,6.3328804312081175,5.1615142822265625,13.796269989013672,15.307701110839844,False,0.39080459770114945,0.2413793103448276,0.09195402298850575,0.022988505747126436
79,multiC_T24+T30+T50_a0.5_na_p0.6,multi_C,T24+T30+T50,0.5,na,0.6,141,199,59,4.999653662665415,5.663646697998047,8.710795593261718,9.294687271118164,False,0.288135593220339,0.0,0.0,0.0
79,multiC_T24+T30+T50_a0.5_na_p0.8,multi_C,T24+T30+T50,0.5,na,0.8,170,199,30,2.9526381492614746,2.836035966873169,5.984967136383056,6.402503967285156,False,0.0,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.3_na_p0.2,multi_I,T24+T30+T50,0.3,na,0.2,84,199,116,1.6000570058822632,1.3758220672607422,3.2518653869628906,5.717918395996094,False,0.0,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.3_na_p0.4,multi_I,T24+T30+T50,0.3,na,0.4,113,199,87,0.807463366409828,0.628753662109375,1.942559814453125,2.4225311279296875,False,0.0,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.3_na_p0.6,multi_I,T24+T30+T50,0.3,na,0.6,141,199,59,1.0107187174134336,1.0104732513427734,1.84332046508789,2.2211151123046875,False,0.0,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.3_na_p0.8,multi_I,T24+T30+T50,0.3,na,0.8,170,199,30,0.7061637719472249,0.6170151233673096,1.3762096643447872,1.4893927574157715,False,0.0,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.5_na_p0.2,multi_I,T24+T30+T50,0.5,na,0.2,84,199,116,2.491774349377073,2.226276397705078,4.84808349609375,7.66455078125,False,0.008620689655172414,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.5_na_p0.4,multi_I,T24+T30+T50,0.5,na,0.4,113,199,87,1.973032090855741,1.6178855895996094,4.384046936035157,4.830574035644531,False,0.0,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.5_na_p0.6,multi_I,T24+T30+T50,0.5,na,0.6,141,199,59,1.6928280733399472,1.4626960754394531,3.141948699951172,3.230865478515625,False,0.0,0.0,0.0,0.0
79,multiI_T24+T30+T50_a0.5_na_p0.8,multi_I,T24+T30+T50,0.5,na,0.8,170,199,30,2.1339402039845785,1.7960402965545654,4.178687953948975,5.102176666259766,False,0.0,0.0,0.0,0.0
79,noise_T24_b1.0_na_p0.2,noise,T24,1.0,na,0.2,84,199,116,2.576392852026841,2.108898162841797,6.0388946533203125,14.031166076660156,False,0.034482758620689655,0.017241379310344827,0.008620689655172414,0.0
79,noise_T24_b1.0_na_p0.4,noise,T24,1.0,na,0.4,113,199,87,2.172972750389713,1.2966384887695312,6.545100784301758,8.316844940185547,False,0.034482758620689655,0.0,0.0,0.0
79,noise_T24_b1.0_na_p0.6,noise,T24,1.0,na,0.6,141,199,59,2.0026972091804116,1.3555355072021484,5.4626049041748015,6.48077392578125,False,0.0,0.0,0.0,0.0
79,noise_T24_b1.0_na_p0.8,noise,T24,1.0,na,0.8,170,199,30,1.2011185169219971,1.1199722290039062,2.3973198890686027,2.7295303344726562,False,0.0,0.0,0.0,0.0
79,noise_T24_b2.0_na_p0.2,noise,T24,2.0,na,0.2,84,199,116,4.653748869895935,2.4909019470214844,16.651503562927246,22.917320251464844,False,0.21551724137931033,0.1724137931034483,0.07758620689655173,0.07758620689655173
79,noise_T24_b2.0_na_p0.4,noise,T24,2.0,na,0.4,113,199,87,5.338514415697119,5.131034851074219,11.744632339477539,16.012821197509766,False,0.3448275862068966,0.1724137931034483,0.034482758620689655,0.034482758620689655
79,noise_T24_b2.0_na_p0.6,noise,T24,2.0,na,0.6,141,199,59,2.8286802485837774,2.0250158309936523,7.343548011779779,11.319833755493164,False,0.06779661016949153,0.03389830508474576,0.0,0.0
79,noise_T24_b2.0_na_p0.8,noise,T24,2.0,na,0.8,170,199,30,1.670529842376709,0.7850406169891357,5.278202056884762,6.132726669311523,False,0.0,0.0,0.0,0.0
79,noise_T24_b3.0_na_p0.2,noise,T24,3.0,na,0.2,84,199,116,11.07495210499599,7.841712236404419,34.15430736541748,61.8876953125,False,0.5689655172413793,0.43103448275862066,0.3017241379310345,0.2672413793103448
79,noise_T24_b3.0_na_p0.4,noise,T24,3.0,na,0.4,113,199,87,7.19858841512395,6.8787689208984375,18.61900787353516,26.193767547607422,False,0.47126436781609193,0.3333333333333333,0.12643678160919541,0.09195402298850575
79,noise_T24_b3.0_na_p0.6,noise,T24,3.0,na,0.6,141,199,59,7.827199394420042,8.447576522827148,16.800779342651364,24.333431243896484,False,0.5423728813559322,0.3559322033898305,0.15254237288135594,0.1016949152542373
79,noise_T24_b3.0_na_p0.8,noise,T24,3.0,na,0.8,170,199,30,3.5630579153696695,2.0357532501220703,11.557102203369135,16.02786636352539,False,0.2,0.1,0.03333333333333333,0.03333333333333333
79,noise_T30_b1.0_na_p0.2,noise,T30,1.0,na,0.2,84,199,116,0.8617680524957592,0.6374168395996094,2.8109779357910156,5.626800537109375,False,0.0,0.0,0.0,0.0
79,noise_T30_b1.0_na_p0.4,noise,T30,1.0,na,0.4,113,199,87,0.763829231262207,0.6514129638671875,2.060527038574219,2.307506561279297,False,0.0,0.0,0.0,0.0
79,noise_T30_b1.0_na_p0.6,noise,T30,1.0,na,0.6,141,199,59,0.3379831314086914,0.25261688232421875,0.9080856323242187,0.9226303100585938,False,0.0,0.0,0.0,0.0
79,noise_T30_b1.0_na_p0.8,noise,T30,1.0,na,0.8,170,199,30,0.5265130519866943,0.3690531253814697,1.3674249410629264,2.4754161834716797,False,0.0,0.0,0.0,0.0
79,noise_T30_b2.0_na_p0.2,noise,T30,2.0,na,0.2,84,199,116,1.244975496982706,0.9435234069824219,3.284663200378418,6.72198486328125,False,0.0,0.0,0.0,0.0
79,noise_T30_b2.0_na_p0.4,noise,T30,2.0,na,0.4,113,199,87,1.6162750255102398,1.456557273864746,4.037608337402346,4.800933837890625,False,0.0,0.0,0.0,0.0
79,noise_T30_b2.0_na_p0.6,noise,T30,2.0,na,0.6,141,199,59,0.9395479266926393,0.6185111999511719,2.855117797851556,6.653450012207031,False,0.0,0.0,0.0,0.0
79,noise_T30_b2.0_na_p0.8,noise,T30,2.0,na,0.8,170,199,30,0.9502292950948079,0.9313194751739502,2.0321792602539053,2.2300820350646973,False,0.0,0.0,0.0,0.0
79,noise_T30_b3.0_na_p0.2,noise,T30,3.0,na,0.2,84,199,116,3.1914029080292274,2.1843643188476562,8.292169570922852,19.86004638671875,False,0.08620689655172414,0.034482758620689655,0.017241379310344827,0.017241379310344827
79,noise_T30_b3.0_na_p0.4,noise,T30,3.0,na,0.4,113,199,87,2.4025625990725112,1.8114757537841797,5.762655258178712,7.823596954345703,False,0.011494252873563218,0.0,0.0,0.0
79,noise_T30_b3.0_na_p0.6,noise,T30,3.0,na,0.6,141,199,59,1.4436334674641238,1.0278129577636719,4.021151542663573,4.331892013549805,False,0.0,0.0,0.0,0.0
79,noise_T30_b3.0_na_p0.8,noise,T30,3.0,na,0.8,170,199,30,1.462403138478597,1.1296954154968262,3.424346446990967,4.529302597045898,False,0.0,0.0,0.0,0.0
79,noise_T50_b1.0_na_p0.2,noise,T50,1.0,na,0.2,84,199,116,2.9626058093432723,1.7007255554199219,8.837257385253906,19.847084045410156,False,0.15517241379310345,0.04310344827586207,0.008620689655172414,0.008620689655172414
79,noise_T50_b1.0_na_p0.4,noise,T50,1.0,na,0.4,113,199,87,2.4429980804180276,1.6744308471679688,7.0573625564575195,7.343292236328125,False,0.022988505747126436,0.0,0.0,0.0
79,noise_T50_b1.0_na_p0.6,noise,T50,1.0,na,0.6,141,199,59,0.9705027725736973,0.7164535522460938,2.485389709472656,3.3590221405029297,False,0.0,0.0,0.0,0.0
79,noise_T50_b1.0_na_p0.8,noise,T50,1.0,na,0.8,170,199,30,1.1574547608693442,0.7939639091491699,3.344678473472595,6.0949859619140625,False,0.0,0.0,0.0,0.0
79,noise_T50_b2.0_na_p0.2,noise,T50,2.0,na,0.2,84,199,116,9.762596496220294,6.496559143066406,32.85055923461914,46.539085388183594,False,0.4482758620689655,0.3448275862068966,0.25862068965517243,0.2413793103448276
79,noise_T50_b2.0_na_p0.4,noise,T50,2.0,na,0.4,113,199,87,3.615406047338727,3.2431373596191406,8.30602035522461,13.004928588867188,False,0.09195402298850575,0.022988505747126436,0.0,0.0
79,noise_T50_b2.0_na_p0.6,noise,T50,2.0,na,0.6,141,199,59,3.013844239509712,1.8725361824035645,9.647545623779287,13.357419967651367,False,0.13559322033898305,0.06779661016949153,0.01694915254237288,0.0
79,noise_T50_b2.0_na_p0.8,noise,T50,2.0,na,0.8,170,199,30,3.4752247810363768,2.1815826892852783,9.20069875717163,11.229984283447266,False,0.2,0.06666666666666667,0.0,0.0
79,noise_T50_b3.0_na_p0.2,noise,T50,3.0,na,0.2,84,199,116,18.20859835476711,15.716285705566406,43.6009407043457,52.42875289916992,False,0.75,0.6637931034482759,0.5862068965517241,0.5344827586206896
79,noise_T50_b3.0_na_p0.4,noise,T50,3.0,na,0.4,113,199,87,7.7597447757063245,6.98480224609375,16.477238273620607,25.308080673217773,False,0.4827586206896552,0.367816091954023,0.21839080459770116,0.11494252873563218
79,noise_T50_b3.0_na_p0.6,noise,T50,3.0,na,0.6,141,199,59,6.6200911635059425,5.0514936447143555,17.972919082641596,22.20740509033203,False,0.4067796610169492,0.3220338983050847,0.1694915254237288,0.13559322033898305
79,noise_T50_b3.0_na_p0.8,noise,T50,3.0,na,0.8,170,199,30,4.79281595547994,2.698812484741211,15.783908271789548,18.410846710205078,False,0.2,0.2,0.13333333333333333,0.1
79,stuck_T24_na_na_p0.2,stuck,T24,,na,0.2,84,199,116,6.854380101993166,6.219042539596558,13.201995849609375,15.314849853515625,False,0.4396551724137931,0.3103448275862069,0.05172413793103448,0.02586206896551724
79,stuck_T24_na_na_p0.4,stuck,T24,,na,0.4,113,199,87,4.298573565209049,4.0529913902282715,6.975223541259766,8.45684814453125,False,0.022988505747126436,0.0,0.0,0.0
79,stuck_T24_na_na_p0.6,stuck,T24,,na,0.6,141,199,59,7.265672877683478,7.452110290527344,11.48457851409912,12.570636749267578,False,0.5423728813559322,0.288135593220339,0.0,0.0
79,stuck_T24_na_na_p0.8,stuck,T24,,na,0.8,170,199,30,1.0191577434539796,0.7243928909301758,2.5847201347351074,3.114236831665039,False,0.0,0.0,0.0,0.0
79,stuck_T30_na_na_p0.2,stuck,T30,,na,0.2,84,199,116,1.2913371365645836,0.9662303924560547,3.104583263397217,5.964599609375,False,0.0,0.0,0.0,0.0
79,stuck_T30_na_na_p0.4,stuck,T30,,na,0.4,113,199,87,1.6217741801820953,1.4928245544433594,3.4422283172607426,3.770721435546875,False,0.0,0.0,0.0,0.0
79,stuck_T30_na_na_p0.6,stuck,T30,,na,0.6,141,199,59,2.250487553871284,2.5105862617492676,4.018418407440184,4.937739849090576,False,0.0,0.0,0.0,0.0
79,stuck_T30_na_na_p0.8,stuck,T30,,na,0.8,170,199,30,1.5178628285725912,1.4808738231658936,2.9301772117614746,3.363524913787842,False,0.0,0.0,0.0,0.0
79,stuck_T50_na_na_p0.2,stuck,T50,,na,0.2,84,199,116,6.0489305668863755,4.845928192138672,15.77955150604248,21.196502685546875,False,0.3448275862068966,0.23275862068965517,0.1206896551724138,0.08620689655172414
79,stuck_T50_na_na_p0.4,stuck,T50,,na,0.4,113,199,87,3.6273797133873247,3.5907211303710938,7.727555084228516,9.540424346923828,False,0.08045977011494253,0.011494252873563218,0.0,0.0
79,stuck_T50_na_na_p0.6,stuck,T50,,na,0.6,141,199,59,2.2628860716092385,2.266939163208008,4.891144180297851,5.404659271240234,False,0.0,0.0,0.0,0.0
79,stuck_T50_na_na_p0.8,stuck,T50,,na,0.8,170,199,30,1.6000634988149007,1.187986135482788,4.184693431854246,4.622413635253906,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.3_neg_p0.2,bias,T24,0.3,neg,0.2,82,188,107,4.849836117753359,4.546199798583984,10.523494720458984,14.330047607421875,False,0.2336448598130841,0.1308411214953271,0.009345794392523364,0.0
85,bias_T24_a0.3_neg_p0.4,bias,T24,0.3,neg,0.4,108,188,81,3.881980472140842,3.3899765014648438,7.522865295410156,8.406875610351562,False,0.08641975308641975,0.0,0.0,0.0
85,bias_T24_a0.3_neg_p0.6,bias,T24,0.3,neg,0.6,135,188,54,2.6531633094505027,2.6362485885620117,4.997998809814453,5.660804748535156,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.3_neg_p0.8,bias,T24,0.3,neg,0.8,161,188,28,1.4600789036069597,1.5583434104919434,1.982151126861572,2.2209091186523438,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.3_pos_p0.2,bias,T24,0.3,pos,0.2,82,188,107,4.079815726413905,4.1123504638671875,8.12922134399414,10.669570922851562,False,0.09345794392523364,0.018691588785046728,0.0,0.0
85,bias_T24_a0.3_pos_p0.4,bias,T24,0.3,pos,0.4,108,188,81,3.5027234995806658,2.993988037109375,6.908939361572266,7.442832946777344,False,0.037037037037037035,0.0,0.0,0.0
85,bias_T24_a0.3_pos_p0.6,bias,T24,0.3,pos,0.6,135,188,54,2.4996723157388194,2.4605560302734375,4.398094177246094,5.182048797607422,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.3_pos_p0.8,bias,T24,0.3,pos,0.8,161,188,28,1.345366154398237,1.4241886138916016,1.9248063087463374,2.131410598754883,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.5_neg_p0.2,bias,T24,0.5,neg,0.2,82,188,107,8.147557543816967,7.350318908691406,18.087202453613276,21.276031494140625,False,0.5233644859813084,0.29906542056074764,0.22429906542056074,0.16822429906542055
85,bias_T24_a0.5_neg_p0.4,bias,T24,0.5,neg,0.4,108,188,81,6.564745855920108,6.3108978271484375,11.985675811767578,13.422515869140625,False,0.4691358024691358,0.35802469135802467,0.024691358024691357,0.0
85,bias_T24_a0.5_neg_p0.6,bias,T24,0.5,neg,0.6,135,188,54,4.5414802233378095,4.422303199768066,8.675586509704587,9.992347717285156,False,0.14814814814814814,0.018518518518518517,0.0,0.0
85,bias_T24_a0.5_neg_p0.8,bias,T24,0.5,neg,0.8,161,188,28,2.4722495589937483,2.6559791564941406,3.195376396179199,3.7367019653320312,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.5_pos_p0.2,bias,T24,0.5,pos,0.2,82,188,107,6.5158869351182025,6.2758331298828125,12.490572357177731,16.794410705566406,False,0.4672897196261682,0.19626168224299065,0.04672897196261682,0.009345794392523364
85,bias_T24_a0.5_pos_p0.4,bias,T24,0.5,pos,0.4,108,188,81,5.552155347517979,4.858795166015625,10.710956573486328,11.644210815429688,False,0.38271604938271603,0.16049382716049382,0.0,0.0
85,bias_T24_a0.5_pos_p0.6,bias,T24,0.5,pos,0.6,135,188,54,4.092385124277185,3.9433984756469727,7.322127914428711,8.317668914794922,False,0.07407407407407407,0.0,0.0,0.0
85,bias_T24_a0.5_pos_p0.8,bias,T24,0.5,pos,0.8,161,188,28,2.1912959473473683,2.2985410690307617,3.121659755706786,3.516836166381836,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.75_neg_p0.2,bias,T24,0.75,neg,0.2,82,188,107,12.00933612841312,10.711311340332031,25.105797576904298,29.59680938720703,False,0.6822429906542056,0.616822429906542,0.308411214953271,0.29906542056074764
85,bias_T24_a0.75_neg_p0.4,bias,T24,0.75,neg,0.4,108,188,81,10.210251790505868,10.605525970458984,19.865013122558594,21.132736206054688,False,0.5802469135802469,0.5061728395061729,0.38271604938271603,0.30864197530864196
85,bias_T24_a0.75_neg_p0.6,bias,T24,0.75,neg,0.6,135,188,54,7.042408333884345,6.626884460449219,13.612037277221678,16.46917724609375,False,0.42592592592592593,0.3333333333333333,0.07407407407407407,0.018518518518518517
85,bias_T24_a0.75_neg_p0.8,bias,T24,0.75,neg,0.8,161,188,28,3.781478302819388,4.304934501647949,4.828664016723633,5.681877136230469,False,0.0,0.0,0.0,0.0
85,bias_T24_a0.75_pos_p0.2,bias,T24,0.75,pos,0.2,82,188,107,9.30811176121792,9.131782531738281,17.180771255493156,22.63083267211914,False,0.6355140186915887,0.48598130841121495,0.22429906542056074,0.17757009345794392
85,bias_T24_a0.75_pos_p0.4,bias,T24,0.75,pos,0.4,108,188,81,7.861946176599573,7.062496185302734,14.629661560058594,16.845321655273438,False,0.48148148148148145,0.41975308641975306,0.13580246913580246,0.07407407407407407
85,bias_T24_a0.75_pos_p0.6,bias,T24,0.75,pos,0.6,135,188,54,5.981715705659655,5.895337104797363,10.694610214233396,11.294471740722656,False,0.3888888888888889,0.12962962962962962,0.0,0.0
85,bias_T24_a0.75_pos_p0.8,bias,T24,0.75,pos,0.8,161,188,28,3.180744392531259,3.3673715591430664,4.5396089553833,5.155647277832031,False,0.0,0.0,0.0,0.0
85,bias_T24_a1.0_neg_p0.2,bias,T24,1.0,neg,0.2,82,188,107,15.401269302189908,14.308696746826172,30.271365356445312,35.303993225097656,False,0.7383177570093458,0.6915887850467289,0.5327102803738317,0.4953271028037383
85,bias_T24_a1.0_neg_p0.4,bias,T24,1.0,neg,0.4,108,188,81,14.281796319985096,14.966110229492188,26.72403335571289,28.73096466064453,False,0.654320987654321,0.5925925925925926,0.5061728395061729,0.5061728395061729
85,bias_T24_a1.0_neg_p0.6,bias,T24,1.0,neg,0.6,135,188,54,9.721051313258984,8.836200714111328,18.561087036132808,22.312705993652344,False,0.5925925925925926,0.4444444444444444,0.3148148148148148,0.2777777777777778
85,bias_T24_a1.0_neg_p0.8,bias,T24,1.0,neg,0.8,161,188,28,5.127890058926174,5.915037155151367,6.622161293029785,7.354522705078125,False,0.03571428571428571,0.0,0.0,0.0
85,bias_T24_a1.0_pos_p0.2,bias,T24,1.0,pos,0.2,82,188,107,11.927686700197023,12.330329895019531,21.540272521972653,27.69369888305664,False,0.6915887850467289,0.6355140186915887,0.4392523364485981,0.35514018691588783
85,bias_T24_a1.0_pos_p0.4,bias,T24,1.0,pos,0.4,108,188,81,10.030139864226918,9.237693786621094,18.67300796508789,20.542583465576172,False,0.5802469135802469,0.48148148148148145,0.35802469135802467,0.25925925925925924
85,bias_T24_a1.0_pos_p0.6,bias,T24,1.0,pos,0.6,135,188,54,7.76119362866437,7.933182716369629,13.56596336364746,14.747364044189453,False,0.5370370370370371,0.37037037037037035,0.07407407407407407,0.037037037037037035
85,bias_T24_a1.0_pos_p0.8,bias,T24,1.0,pos,0.8,161,188,28,4.108109831809998,4.402945518493652,5.8130712509155265,6.703641891479492,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_neg_p0.2,bias,T30,0.3,neg,0.2,82,188,107,0.6086099793977826,0.6312370300292969,1.2350135803222653,1.6577072143554688,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_neg_p0.4,bias,T30,0.3,neg,0.4,108,188,81,0.6380344732308093,0.6934852600097656,1.1850814819335938,1.4597358703613281,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_neg_p0.6,bias,T30,0.3,neg,0.6,135,188,54,0.6100753589912697,0.6665267944335938,1.1136087417602534,1.2734603881835938,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_neg_p0.8,bias,T30,0.3,neg,0.8,161,188,28,0.5400897264480591,0.5375194549560547,0.9028748989105223,1.1312732696533203,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_pos_p0.2,bias,T30,0.3,pos,0.2,82,188,107,0.6669720890366029,0.6737766265869141,1.4605712890624998,1.913055419921875,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_pos_p0.4,bias,T30,0.3,pos,0.4,108,188,81,0.6594260533650717,0.690216064453125,1.2811527252197266,1.4973297119140625,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_pos_p0.6,bias,T30,0.3,pos,0.6,135,188,54,0.6150193214416504,0.6753990650177002,1.1148474693298331,1.3085441589355469,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.3_pos_p0.8,bias,T30,0.3,pos,0.8,161,188,28,0.5249682324273246,0.5245258808135986,0.8007723093032837,1.035024642944336,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.5_neg_p0.2,bias,T30,0.5,neg,0.2,82,188,107,0.9953511630263284,1.0286445617675781,1.8602729797363275,2.6100616455078125,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.5_neg_p0.4,bias,T30,0.5,neg,0.4,108,188,81,1.0544414696870026,1.1448898315429688,1.8731155395507812,2.2484130859375,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.5_neg_p0.6,bias,T30,0.5,neg,0.6,135,188,54,1.012485354034989,1.1109752655029297,1.849809265136718,2.0435409545898438,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.5_neg_p0.8,bias,T30,0.5,neg,0.8,161,188,28,0.9023992334093366,0.8912734985351562,1.4888036251068113,1.7050724029541016,False,0.0,0.0,0.0,0.0
