unit,scenario_id,type,sensor,param,timing_p,tau_s,T_u,t_exit,pos_in_life,yhat_clean_at_exit,delta_at_exit,delta_min_after20,degraded_len_before,reentry_within_20,reentry_gap,is_final_exit,pattern
49,gain_T24_a1.5_pos_p0.6,gain,T24,1.5,0.6,151,215,210,0.9767441860465116,4.783204555511475,3.5399951934814453,1.0046663284301758,38,False,,True,B
49,gain_T24_a1.5_pos_p0.8,gain,T24,1.5,0.8,183,215,210,0.9767441860465116,4.783204555511475,3.5299205780029297,1.0050830841064453,16,False,,True,B
49,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,0.2,87,215,210,0.9767441860465116,4.783204555511475,3.6066508293151855,1.0426511764526367,95,False,,True,B
49,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,0.4,119,215,210,0.9767441860465116,4.783204555511475,3.6066508293151855,1.0426511764526367,84,False,,True,B
49,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,0.6,151,215,210,0.9767441860465116,4.783204555511475,3.6066508293151855,1.0426511764526367,49,False,,True,B
49,gain_T24_a2.0_pos_p0.8,gain,T24,2.0,0.8,183,215,210,0.9767441860465116,4.783204555511475,3.6251721382141113,1.0620851516723633,18,False,,True,B
49,gain_T50_a0.5_neg_p0.2,gain,T50,0.5,0.2,87,215,175,0.813953488372093,40.171669006347656,4.666545867919922,0.7357769012451172,34,False,,True,C
49,gain_T50_a1.0_neg_p0.2,gain,T50,1.0,0.2,87,215,191,0.8883720930232558,28.12814712524414,3.7749862670898438,0.021689891815185547,54,False,,True,C
49,gain_T50_a1.0_neg_p0.4,gain,T50,1.0,0.4,119,215,191,0.8883720930232558,28.12814712524414,3.7749862670898438,0.021689891815185547,51,False,,True,C
49,gain_T50_a1.0_pos_p0.2,gain,T50,1.0,0.2,87,215,176,0.8186046511627907,35.146034240722656,2.781848907470703,0.04367828369140625,40,False,,True,C
49,gain_T50_a1.0_pos_p0.4,gain,T50,1.0,0.4,119,215,176,0.8186046511627907,35.146034240722656,2.781848907470703,0.04367828369140625,35,False,,True,C
49,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,0.2,87,215,174,0.8093023255813954,41.5137939453125,2.953113555908203,0.11093711853027344,40,False,,True,C
49,gain_T50_a1.5_neg_p0.4,gain,T50,1.5,0.4,119,215,174,0.8093023255813954,41.5137939453125,2.953113555908203,0.11093711853027344,37,False,,True,C
49,gain_T50_a1.5_neg_p0.6,gain,T50,1.5,0.6,151,215,193,0.8976744186046511,24.79821014404297,1.6657047271728516,0.09066295623779297,27,False,,True,C
49,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,0.2,87,215,176,0.8186046511627907,35.146034240722656,2.707122802734375,0.6499710083007812,75,False,,True,C
49,gain_T50_a1.5_pos_p0.4,gain,T50,1.5,0.4,119,215,176,0.8186046511627907,35.146034240722656,2.707122802734375,0.6499710083007812,41,False,,True,C
49,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,87,215,178,0.827906976744186,32.863807678222656,3.596599578857422,0.7725734710693359,44,True,9.0,False,A
49,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,87,215,190,0.8837209302325582,29.168289184570312,0.99102783203125,0.3479156494140625,3,False,,True,A
49,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,0.4,119,215,178,0.827906976744186,32.863807678222656,3.596599578857422,0.7725734710693359,44,True,9.0,False,A
49,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,0.4,119,215,190,0.8837209302325582,29.168289184570312,0.99102783203125,0.3479156494140625,3,False,,True,A
49,gain_T50_a2.0_neg_p0.6,gain,T50,2.0,0.6,151,215,190,0.8837209302325582,29.168289184570312,4.1509552001953125,0.3479156494140625,31,False,,True,C
49,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,0.2,87,215,175,0.813953488372093,40.171669006347656,4.584568023681641,0.7795276641845703,77,False,,True,C
49,gain_T50_a2.0_pos_p0.4,gain,T50,2.0,0.4,119,215,175,0.813953488372093,40.171669006347656,4.584568023681641,0.7795276641845703,42,False,,True,C
49,gain_T50_a2.0_pos_p0.6,gain,T50,2.0,0.6,151,215,190,0.8837209302325582,29.168289184570312,3.2619552612304688,0.2542762756347656,37,False,,True,C
49,multiC_T24+T30+T50_a0.3_na_p0.2,multi_C,T24+T30+T50,0.3,0.2,87,215,176,0.8186046511627907,35.146034240722656,4.0318603515625,2.2929763793945312,78,False,,True,C
49,multiC_T24+T30+T50_a0.3_na_p0.4,multi_C,T24+T30+T50,0.3,0.4,119,215,176,0.8186046511627907,35.146034240722656,4.0318603515625,2.2929763793945312,48,False,,True,C
49,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,0.2,87,215,191,0.8883720930232558,28.12814712524414,3.7525882720947266,1.7946586608886719,97,False,,True,C
49,multiC_T24+T30+T50_a0.5_na_p0.4,multi_C,T24+T30+T50,0.5,0.4,119,215,191,0.8883720930232558,28.12814712524414,3.7525882720947266,1.7946586608886719,67,False,,True,C
49,noise_T24_b1.0_na_p0.2,noise,T24,1.0,0.2,87,215,115,0.5348837209302325,93.80577850341797,1.3103103637695312,1.3103103637695312,17,False,,True,C
49,noise_T24_b1.0_na_p0.4,noise,T24,1.0,0.4,119,215,144,0.6697674418604651,91.95936584472656,2.22979736328125,0.3942413330078125,21,False,,True,C
49,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,87,215,204,0.9488372093023256,7.7527241706848145,2.9982151985168457,0.9602742195129395,92,False,,True,B
49,noise_T24_b2.0_na_p0.4,noise,T24,2.0,0.4,119,215,197,0.9162790697674419,15.128396987915039,0.11660003662109375,0.11660003662109375,68,False,,True,B
49,noise_T24_b2.0_na_p0.6,noise,T24,2.0,0.6,151,215,199,0.9255813953488372,13.313314437866211,4.070613861083984,0.43392133712768555,13,False,,True,B
49,noise_T24_b3.0_na_p0.2,noise,T24,3.0,0.2,87,215,149,0.6930232558139535,58.25516128540039,0.26373291015625,0.26373291015625,52,False,,False,C
49,noise_T24_b3.0_na_p0.2,noise,T24,3.0,0.2,87,215,210,0.9767441860465116,4.783204555511475,3.762939453125,1.1611123085021973,32,False,,True,B
49,noise_T24_b3.0_na_p0.4,noise,T24,3.0,0.4,119,215,199,0.9255813953488372,13.313314437866211,3.650360107421875,0.49631500244140625,70,False,,True,B
49,noise_T24_b3.0_na_p0.6,noise,T24,3.0,0.6,151,215,209,0.9720930232558139,6.446776866912842,1.6498808860778809,1.014763355255127,52,False,,True,B
49,noise_T24_b3.0_na_p0.8,noise,T24,3.0,0.8,183,215,206,0.958139534883721,8.579645156860352,2.656466007232666,0.02680063247680664,16,False,,True,B
49,noise_T30_b3.0_na_p0.2,noise,T30,3.0,0.2,87,215,168,0.7813953488372093,36.850616455078125,2.921764373779297,0.2059459686279297,23,False,,True,C
49,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,87,215,162,0.7534883720930232,43.980220794677734,2.4796600341796875,0.07236480712890625,55,False,,True,C
49,noise_T50_b3.0_na_p0.2,noise,T50,3.0,0.2,87,215,178,0.827906976744186,32.863807678222656,0.7589073181152344,0.7410697937011719,86,False,,True,C
49,noise_T50_b3.0_na_p0.4,noise,T50,3.0,0.4,119,215,176,0.8186046511627907,35.146034240722656,0.7749595642089844,0.041759490966796875,44,False,,True,C
49,noise_T50_b3.0_na_p0.6,noise,T50,3.0,0.6,151,215,172,0.8,39.78471755981445,2.4944725036621094,0.44750404357910156,11,False,,True,C
49,stuck_T24_na_na_p0.4,stuck,T24,,0.4,119,215,159,0.7395348837209302,47.30290985107422,4.165103912353516,0.04513740539550781,31,False,,True,C
49,stuck_T50_na_na_p0.6,stuck,T50,,0.6,151,215,191,0.8883720930232558,28.12814712524414,3.5951881408691406,0.25722551345825195,25,False,,True,C
52,bias_T24_a0.3_neg_p0.2,bias,T24,0.3,0.2,87,213,153,0.7183098591549296,62.94837188720703,4.6121063232421875,1.2659645080566406,53,False,,True,C
52,bias_T24_a0.5_neg_p0.2,bias,T24,0.5,0.2,87,213,165,0.7746478873239436,41.2658576965332,4.323814392089844,1.4752674102783203,70,False,,True,C
52,bias_T24_a0.5_neg_p0.4,bias,T24,0.5,0.4,118,213,165,0.7746478873239436,41.2658576965332,4.323814392089844,1.4752674102783203,36,False,,True,C
52,bias_T24_a0.5_pos_p0.2,bias,T24,0.5,0.2,87,213,164,0.7699530516431925,42.4911003112793,3.8880653381347656,1.4732131958007812,70,False,,True,C
52,bias_T24_a0.5_pos_p0.4,bias,T24,0.5,0.4,118,213,164,0.7699530516431925,42.4911003112793,3.8880653381347656,1.4732131958007812,33,False,,True,C
52,bias_T24_a0.75_neg_p0.2,bias,T24,0.75,0.2,87,213,170,0.7981220657276995,25.809879302978516,3.3365936279296875,2.1746749877929688,77,False,,True,C
52,bias_T24_a0.75_neg_p0.4,bias,T24,0.75,0.4,118,213,170,0.7981220657276995,25.809879302978516,3.3365936279296875,2.1746749877929688,46,False,,True,C
52,bias_T24_a0.75_neg_p0.6,bias,T24,0.75,0.6,150,213,188,0.8826291079812206,16.050474166870117,4.211154937744141,2.793646812438965,30,False,,True,C
52,bias_T24_a0.75_pos_p0.2,bias,T24,0.75,0.2,87,213,165,0.7746478873239436,41.2658576965332,4.084617614746094,2.2727127075195312,73,False,,True,C
52,bias_T24_a0.75_pos_p0.4,bias,T24,0.75,0.4,118,213,165,0.7746478873239436,41.2658576965332,4.084617614746094,2.2727127075195312,41,False,,True,C
52,bias_T24_a1.0_neg_p0.2,bias,T24,1.0,0.2,87,213,202,0.9483568075117371,9.776199340820312,3.8567123413085938,0.4396400451660156,109,False,,True,B
52,bias_T24_a1.0_neg_p0.4,bias,T24,1.0,0.4,118,213,202,0.9483568075117371,9.776199340820312,3.8567123413085938,0.4396400451660156,80,False,,True,B
52,bias_T24_a1.0_neg_p0.6,bias,T24,1.0,0.6,150,213,202,0.9483568075117371,9.776199340820312,3.8567123413085938,0.4396400451660156,46,False,,True,B
52,bias_T24_a1.0_pos_p0.2,bias,T24,1.0,0.2,87,213,170,0.7981220657276995,25.809879302978516,3.432697296142578,3.144603729248047,80,False,,True,C
52,bias_T24_a1.0_pos_p0.4,bias,T24,1.0,0.4,118,213,170,0.7981220657276995,25.809879302978516,3.432697296142578,3.144603729248047,48,False,,True,C
52,bias_T24_a1.0_pos_p0.6,bias,T24,1.0,0.6,150,213,199,0.9342723004694836,8.321120262145996,4.400973796844482,0.18127679824829102,41,False,,True,B
52,bias_T50_a0.3_neg_p0.2,bias,T50,0.3,0.2,87,213,152,0.7136150234741784,71.50758361816406,4.368782043457031,0.00261688232421875,56,False,,True,C
52,bias_T50_a0.3_pos_p0.2,bias,T50,0.3,0.2,87,213,150,0.704225352112676,72.14118194580078,4.575538635253906,0.5461769104003906,34,False,,True,C
52,bias_T50_a0.5_neg_p0.2,bias,T50,0.5,0.2,87,213,156,0.7323943661971831,54.94497299194336,3.8846702575683594,0.14371681213378906,62,False,,True,C
52,bias_T50_a0.5_neg_p0.4,bias,T50,0.5,0.4,118,213,161,0.755868544600939,55.6279411315918,3.9807205200195312,0.078033447265625,36,False,,True,C
52,bias_T50_a0.5_pos_p0.2,bias,T50,0.5,0.2,87,213,162,0.7605633802816901,50.75541305541992,4.232170104980469,0.03768157958984375,69,False,,True,C
52,bias_T50_a0.5_pos_p0.4,bias,T50,0.5,0.4,118,213,162,0.7605633802816901,50.75541305541992,4.232170104980469,0.03768157958984375,31,False,,True,C
52,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,0.2,87,213,165,0.7746478873239436,41.2658576965332,4.1137847900390625,0.12734222412109375,72,False,,True,C
52,bias_T50_a0.75_neg_p0.4,bias,T50,0.75,0.4,118,213,165,0.7746478873239436,41.2658576965332,4.1137847900390625,0.12734222412109375,41,False,,True,C
52,bias_T50_a0.75_pos_p0.2,bias,T50,0.75,0.2,87,213,164,0.7699530516431925,42.4911003112793,2.80023193359375,0.15790939331054688,74,False,,True,C
52,bias_T50_a0.75_pos_p0.4,bias,T50,0.75,0.4,118,213,164,0.7699530516431925,42.4911003112793,2.80023193359375,0.15790939331054688,41,False,,True,C
52,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,0.2,87,213,165,0.7746478873239436,41.2658576965332,4.6049041748046875,0.12741661071777344,72,False,,True,C
52,bias_T50_a1.0_neg_p0.4,bias,T50,1.0,0.4,118,213,165,0.7746478873239436,41.2658576965332,4.6049041748046875,0.12741661071777344,43,False,,True,C
52,bias_T50_a1.0_neg_p0.6,bias,T50,1.0,0.6,150,213,184,0.863849765258216,22.027931213378906,2.552328109741211,0.0712432861328125,26,False,,True,C
52,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,0.2,87,213,164,0.7699530516431925,42.4911003112793,2.8344497680664062,0.083404541015625,74,False,,True,C
52,bias_T50_a1.0_pos_p0.4,bias,T50,1.0,0.4,118,213,164,0.7699530516431925,42.4911003112793,2.8344497680664062,0.083404541015625,42,False,,True,C
52,gain_T24_a1.0_pos_p0.2,gain,T24,1.0,0.2,87,213,203,0.9530516431924883,4.443919658660889,2.9310832023620605,0.3143019676208496,72,False,,True,B
52,gain_T24_a1.0_pos_p0.4,gain,T24,1.0,0.4,118,213,203,0.9530516431924883,4.443919658660889,2.9310832023620605,0.3143019676208496,70,False,,True,B
52,gain_T24_a1.0_pos_p0.6,gain,T24,1.0,0.6,150,213,203,0.9530516431924883,4.443919658660889,2.9310832023620605,0.3143019676208496,46,False,,True,B
52,gain_T24_a1.5_pos_p0.2,gain,T24,1.5,0.2,87,213,203,0.9530516431924883,4.443919658660889,3.188699722290039,0.36647939682006836,108,False,,True,B
52,gain_T24_a1.5_pos_p0.4,gain,T24,1.5,0.4,118,213,203,0.9530516431924883,4.443919658660889,3.188699722290039,0.36647939682006836,72,False,,True,B
52,gain_T24_a1.5_pos_p0.6,gain,T24,1.5,0.6,150,213,203,0.9530516431924883,4.443919658660889,3.188699722290039,0.36647939682006836,50,False,,True,B
52,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,0.2,87,213,203,0.9530516431924883,4.443919658660889,3.281097888946533,0.3900637626647949,114,False,,True,B
52,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,0.4,118,213,203,0.9530516431924883,4.443919658660889,3.281097888946533,0.3900637626647949,82,False,,True,B
52,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,0.6,150,213,203,0.9530516431924883,4.443919658660889,3.281097888946533,0.3900637626647949,50,False,,True,B
52,gain_T24_a2.0_pos_p0.8,gain,T24,2.0,0.8,181,213,203,0.9530516431924883,4.443919658660889,3.2809290885925293,0.3541297912597656,14,False,,True,B
52,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,0.2,87,213,186,0.8732394366197183,18.303958892822266,2.6288681030273438,0.10289382934570312,56,False,,True,C
52,gain_T50_a1.5_neg_p0.4,gain,T50,1.5,0.4,118,213,186,0.8732394366197183,18.303958892822266,2.6288681030273438,0.10289382934570312,52,False,,True,C
52,gain_T50_a1.5_neg_p0.6,gain,T50,1.5,0.6,150,213,188,0.8826291079812206,16.050474166870117,4.05845832824707,0.10289382934570312,30,False,,True,C
52,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,0.2,87,213,176,0.8262910798122066,25.15534782409668,4.037786483764648,0.1951732635498047,83,False,,True,C
52,gain_T50_a1.5_pos_p0.4,gain,T50,1.5,0.4,118,213,176,0.8262910798122066,25.15534782409668,4.037786483764648,0.1951732635498047,45,False,,True,C
52,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,87,213,189,0.8873239436619719,19.79461669921875,0.3854179382324219,0.0712738037109375,67,False,,True,C
52,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,0.4,118,213,189,0.8873239436619719,19.79461669921875,0.3854179382324219,0.0712738037109375,65,False,,True,C
52,gain_T50_a2.0_neg_p0.6,gain,T50,2.0,0.6,150,213,189,0.8873239436619719,19.79461669921875,0.33098793029785156,0.17600250244140625,31,False,,True,C
52,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,0.2,87,213,176,0.8262910798122066,25.15534782409668,4.63456916809082,0.043521881103515625,83,False,,True,C
52,gain_T50_a2.0_pos_p0.4,gain,T50,2.0,0.4,118,213,176,0.8262910798122066,25.15534782409668,4.63456916809082,0.043521881103515625,54,False,,True,C
52,gain_T50_a2.0_pos_p0.6,gain,T50,2.0,0.6,150,213,186,0.8732394366197183,18.303958892822266,1.6522674560546875,0.028085708618164062,34,False,,True,C
52,multiC_T24+T30+T50_a0.3_na_p0.2,multi_C,T24+T30+T50,0.3,0.2,87,213,164,0.7699530516431925,42.4911003112793,4.542594909667969,1.044382095336914,72,False,,True,C
52,multiC_T24+T30+T50_a0.3_na_p0.4,multi_C,T24+T30+T50,0.3,0.4,118,213,164,0.7699530516431925,42.4911003112793,4.542594909667969,1.044382095336914,39,False,,True,C
52,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,0.2,87,213,169,0.7934272300469484,34.36375427246094,4.522722244262695,1.8052616119384766,79,False,,True,C
52,multiC_T24+T30+T50_a0.5_na_p0.4,multi_C,T24+T30+T50,0.5,0.4,118,213,169,0.7934272300469484,34.36375427246094,4.522722244262695,1.8052616119384766,47,False,,True,C
52,multiC_T24+T30+T50_a0.5_na_p0.6,multi_C,T24+T30+T50,0.5,0.6,150,213,192,0.9014084507042254,17.881526947021484,3.807056427001953,0.2723069190979004,38,False,,True,B
52,multiI_T24+T30+T50_a0.3_na_p0.2,multi_I,T24+T30+T50,0.3,0.2,87,213,165,0.7746478873239436,41.2658576965332,3.8904342651367188,0.018815994262695312,71,False,,True,C
52,multiI_T24+T30+T50_a0.5_na_p0.4,multi_I,T24+T30+T50,0.5,0.4,118,213,169,0.7934272300469484,34.36375427246094,3.785106658935547,0.39032745361328125,47,False,,True,C
52,noise_T24_b1.0_na_p0.2,noise,T24,1.0,0.2,87,213,142,0.6666666666666666,71.25736999511719,1.424468994140625,0.26496124267578125,27,False,,True,C
52,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,87,213,129,0.6056338028169014,96.58737182617188,0.5242156982421875,0.5242156982421875,32,True,7.0,False,A
52,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,87,213,174,0.8169014084507042,28.267711639404297,3.302886962890625,1.2712478637695312,38,False,,True,C
52,noise_T24_b2.0_na_p0.4,noise,T24,2.0,0.4,118,213,173,0.812206572769953,30.255239486694336,2.6387710571289062,0.18877029418945312,26,False,,True,C
52,noise_T24_b3.0_na_p0.2,noise,T24,3.0,0.2,87,213,200,0.9389671361502347,8.133220672607422,3.7886457443237305,0.4000558853149414,113,False,,True,B
52,noise_T24_b3.0_na_p0.4,noise,T24,3.0,0.4,118,213,154,0.7230046948356808,58.989078521728516,0.54681396484375,0.54681396484375,33,True,18.0,False,A
52,noise_T24_b3.0_na_p0.4,noise,T24,3.0,0.4,118,213,203,0.9530516431924883,4.443919658660889,2.868696689605713,0.1138005256652832,31,False,,True,B
52,noise_T24_b3.0_na_p0.6,noise,T24,3.0,0.6,150,213,203,0.9530516431924883,4.443919658660889,1.3552236557006836,0.015601634979248047,44,False,,True,B
52,noise_T30_b3.0_na_p0.2,noise,T30,3.0,0.2,87,213,179,0.8403755868544601,28.103988647460938,2.2291183471679688,0.5046157836914062,30,False,,True,C
52,noise_T50_b1.0_na_p0.2,noise,T50,1.0,0.2,87,213,108,0.5070422535211268,80.25983428955078,2.4438858032226562,0.168853759765625,18,False,,False,C
52,noise_T50_b1.0_na_p0.2,noise,T50,1.0,0.2,87,213,157,0.7370892018779343,50.72757339477539,2.6251449584960938,0.3427162170410156,24,False,,True,C
52,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,87,213,118,0.5539906103286385,83.66577911376953,3.8657913208007812,0.42214202880859375,20,False,,False,C
52,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,87,213,169,0.7934272300469484,34.36375427246094,1.2103462219238281,0.5177955627441406,16,False,,True,C
52,noise_T50_b2.0_na_p0.4,noise,T50,2.0,0.4,118,213,164,0.7699530516431925,42.4911003112793,4.301074981689453,0.9321975708007812,45,False,,True,C
52,noise_T50_b3.0_na_p0.2,noise,T50,3.0,0.2,87,213,192,0.9014084507042254,17.881526947021484,3.7381668090820312,0.003147125244140625,92,False,,True,B
52,noise_T50_b3.0_na_p0.4,noise,T50,3.0,0.4,118,213,186,0.8732394366197183,18.303958892822266,2.9679946899414062,0.2213878631591797,67,False,,True,C
52,stuck_T24_na_na_p0.2,stuck,T24,,0.2,87,213,164,0.7699530516431925,42.4911003112793,4.602378845214844,0.32469749450683594,74,False,,True,C
52,stuck_T50_na_na_p0.2,stuck,T50,,0.2,87,213,186,0.8732394366197183,18.303958892822266,2.9838905334472656,0.017774581909179688,93,False,,True,C
57,bias_T24_a0.5_neg_p0.2,bias,T24,0.5,0.2,71,137,107,0.781021897810219,36.890411376953125,4.400550842285156,1.1872482299804688,23,False,,True,C
57,bias_T24_a0.5_pos_p0.2,bias,T24,0.5,0.2,71,137,102,0.7445255474452555,46.98276901245117,4.687690734863281,1.8518810272216797,17,False,,True,C
57,bias_T24_a0.75_neg_p0.2,bias,T24,0.75,0.2,71,137,118,0.8613138686131386,22.94803237915039,4.511196136474609,0.5282816886901855,39,False,,True,C
57,bias_T24_a0.75_neg_p0.4,bias,T24,0.75,0.4,88,137,122,0.8905109489051095,14.167556762695312,4.110393524169922,0.5282816886901855,31,False,,True,C
57,bias_T24_a0.75_pos_p0.2,bias,T24,0.75,0.2,71,137,112,0.8175182481751825,29.451257705688477,4.530378341674805,1.1930341720581055,29,False,,True,C
57,bias_T24_a1.0_neg_p0.2,bias,T24,1.0,0.2,71,137,121,0.8832116788321168,17.28887176513672,4.630573272705078,0.7625784873962402,45,False,,True,C
57,bias_T24_a1.0_neg_p0.4,bias,T24,1.0,0.4,88,137,124,0.9051094890510949,11.184194564819336,4.201862335205078,0.7625784873962402,34,False,,True,B
57,bias_T24_a1.0_pos_p0.2,bias,T24,1.0,0.2,71,137,121,0.8832116788321168,17.28887176513672,3.9282989501953125,0.4023590087890625,44,False,,True,C
57,bias_T24_a1.0_pos_p0.4,bias,T24,1.0,0.4,88,137,123,0.8978102189781022,12.403190612792969,3.534396171569824,0.4023590087890625,28,False,,True,C
57,bias_T50_a0.5_neg_p0.2,bias,T50,0.5,0.2,71,137,102,0.7445255474452555,46.98276901245117,3.764556884765625,0.018045425415039062,18,False,,True,C
57,bias_T50_a0.5_pos_p0.2,bias,T50,0.5,0.2,71,137,102,0.7445255474452555,46.98276901245117,2.662811279296875,0.045627593994140625,16,False,,True,C
57,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,0.2,71,137,104,0.7591240875912408,47.80406188964844,3.8663291931152344,0.13582229614257812,26,False,,True,C
57,bias_T50_a0.75_neg_p0.4,bias,T50,0.75,0.4,88,137,113,0.8248175182481752,26.230064392089844,1.0084514617919922,0.018636703491210938,18,False,,True,C
57,bias_T50_a0.75_pos_p0.2,bias,T50,0.75,0.2,71,137,105,0.7664233576642335,42.58088302612305,2.5576400756835938,0.023815155029296875,22,False,,True,C
57,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,0.2,71,137,104,0.7591240875912408,47.80406188964844,4.619571685791016,0.33226966857910156,27,False,,True,C
57,bias_T50_a1.0_neg_p0.4,bias,T50,1.0,0.4,88,137,117,0.8540145985401459,27.97234344482422,3.2262191772460938,0.025167465209960938,26,False,,True,C
57,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,0.2,71,137,105,0.7664233576642335,42.58088302612305,3.5491981506347656,0.18124008178710938,28,False,,True,C
57,bias_T50_a1.0_pos_p0.4,bias,T50,1.0,0.4,88,137,113,0.8248175182481752,26.230064392089844,3.0540847778320312,0.000457763671875,18,False,,True,C
57,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,0.2,71,137,126,0.9197080291970803,7.762638092041016,3.7437024116516113,0.5125365257263184,16,False,,True,B
57,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,0.4,88,137,126,0.9197080291970803,7.762638092041016,3.8784728050231934,0.5125365257263184,16,False,,True,B
57,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,0.6,104,137,126,0.9197080291970803,7.762638092041016,3.6375207901000977,0.5248031616210938,16,False,,True,B
57,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,0.2,71,137,93,0.6788321167883211,61.601951599121094,2.024738311767578,0.002044677734375,7,False,,True,A
57,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,0.2,71,137,93,0.6788321167883211,61.601951599121094,1.0303153991699219,1.0303153991699219,10,False,,True,C
57,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,71,137,93,0.6788321167883211,61.601951599121094,3.3065032958984375,0.09888076782226562,10,True,13.0,False,A
57,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,71,137,130,0.948905109489051,5.642478942871094,3.090984344482422,0.44583559036254883,24,False,,True,B
57,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,0.2,71,137,93,0.6788321167883211,61.601951599121094,1.197601318359375,1.197601318359375,14,True,13.0,False,A
57,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,0.2,71,137,125,0.9124087591240876,9.665008544921875,3.984640121459961,0.1272449493408203,19,False,,True,B
57,multiC_T24+T30+T50_a0.3_na_p0.2,multi_C,T24+T30+T50,0.3,0.2,71,137,105,0.7664233576642335,42.58088302612305,4.295654296875,1.283895492553711,21,False,,True,C
57,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,0.2,71,137,116,0.8467153284671532,26.968910217285156,4.2316436767578125,1.012094497680664,39,False,,True,C
57,multiC_T24+T30+T50_a0.5_na_p0.4,multi_C,T24+T30+T50,0.5,0.4,88,137,122,0.8905109489051095,14.167556762695312,4.45075798034668,0.3500680923461914,31,False,,True,C
57,noise_T24_b1.0_na_p0.2,noise,T24,1.0,0.2,71,137,92,0.6715328467153284,68.9512939453125,3.4213943481445312,0.0123443603515625,7,False,,True,A
57,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,71,137,123,0.8978102189781022,12.403190612792969,4.004093170166016,0.04830026626586914,17,False,,True,C
57,noise_T24_b2.0_na_p0.4,noise,T24,2.0,0.4,88,137,105,0.7664233576642335,42.58088302612305,1.224029541015625,0.4546546936035156,15,False,,True,C
57,noise_T24_b3.0_na_p0.2,noise,T24,3.0,0.2,71,137,95,0.6934306569343066,77.63566589355469,1.00457763671875,1.00457763671875,8,False,,True,A
57,noise_T24_b3.0_na_p0.4,noise,T24,3.0,0.4,88,137,121,0.8832116788321168,17.28887176513672,2.5710201263427734,0.028262615203857422,32,False,,True,C
57,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,71,137,107,0.781021897810219,36.890411376953125,0.06795883178710938,0.06795883178710938,32,False,,True,C
57,noise_T50_b2.0_na_p0.4,noise,T50,2.0,0.4,88,137,108,0.7883211678832117,36.660221099853516,2.85528564453125,0.30106544494628906,19,False,,True,C
57,noise_T50_b3.0_na_p0.2,noise,T50,3.0,0.2,71,137,124,0.9051094890510949,11.184194564819336,2.6569976806640625,0.24133634567260742,50,False,,True,B
57,noise_T50_b3.0_na_p0.4,noise,T50,3.0,0.4,88,137,124,0.9051094890510949,11.184194564819336,3.759830951690674,0.12165641784667969,35,False,,True,B
57,noise_T50_b3.0_na_p0.6,noise,T50,3.0,0.6,104,137,122,0.8905109489051095,14.167556762695312,4.6060638427734375,0.008503437042236328,12,False,,True,C
63,bias_T24_a0.3_neg_p0.2,bias,T24,0.3,0.2,79,174,120,0.6896551724137931,50.937496185302734,4.423397064208984,3.358367919921875,20,False,,True,C
